Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2823,CA-2015-288214,02/12/2016,02/18/2016,Standard Class,CG-14299,Customer 2823,Corporate,United States,City 2823,Rhode Island,74916,East,TEC-1764-46,Office Supplies,Labels,Product 2823,180.05,2,0.7,-16.28
2824,CA-2015-869520,03/23/2015,03/25/2015,Standard Class,CG-62456,Customer 2824,Consumer,United States,City 2824,New Mexico,73785,West,TEC-5801-31,Office Supplies,Binders,Product 2824,236.06,10,0.6,-9.24
2825,CA-2014-223820,01/14/2017,01/20/2017,Second Class,CG-23609,Customer 2825,Home Office,United States,City 2825,Washington,18355,West,TEC-4385-14,Office Supplies,Fasteners,Product 2825,335.5,9,0.0,38.36
2826,CA-2014-516843,09/01/2017,09/05/2017,First Class,CG-95588,Customer 2826,Corporate,United States,City 2826,New Jersey,41740,East,TEC-4065-43,Technology,Accessories,Product 2826,452.78,4,0.0,58.99
2827,CA-2016-440663,07/27/2015,08/02/2015,Standard Class,CG-92706,Customer 2827,Consumer,United States,City 2827,Louisiana,50763,South,TEC-3126-69,Office Supplies,Fasteners,Product 2827,59.27,12,0.0,13.79
2828,CA-2017-801908,04/16/2017,04/20/2017,Second Class,CG-59814,Customer 2828,Corporate,United States,City 2828,Florida,19550,South,TEC-1826-29,Furniture,Bookcases,Product 2828,143.78,7,0.2,20.68
2829,CA-2017-580669,06/06/2017,06/14/2017,Second Class,CG-14309,Customer 2829,Home Office,United States,City 2829,Indiana,53274,Central,TEC-1173-36,Office Supplies,Art,Product 2829,380.0,5,0.0,53.33
2830,CA-2016-190619,10/23/2015,10/29/2015,Standard Class,CG-21144,Customer 2830,Corporate,United States,City 2830,New Jersey,86697,East,TEC-1513-61,Office Supplies,Binders,Product 2830,137.92,6,0.8,-23.4
2831,CA-2016-732061,10/20/2015,10/26/2015,Second Class,CG-32461,Customer 2831,Corporate,United States,City 2831,Massachusetts,99335,East,TEC-8440-32,Furniture,Storage,Product 2831,1147.95,2,0.4,33.47
2832,CA-2017-509219,04/08/2017,04/10/2017,Standard Class,CG-21355,Customer 2832,Home Office,United States,City 2832,Ohio,74220,Central,TEC-7639-57,Furniture,Chairs,Product 2832,541.78,9,0.0,110.02
2833,CA-2015-868689,10/25/2017,10/31/2017,Standard Class,CG-35494,Customer 2833,Corporate,United States,City 2833,Maryland,71854,East,TEC-9376-37,Office Supplies,Appliances,Product 2833,252.33,9,0.0,79.4
2834,CA-2016-537339,03/16/2016,03/24/2016,Standard Class,CG-54027,Customer 2834,Corporate,United States,City 2834,Colorado,41272,West,TEC-1833-13,Technology,Accessories,Product 2834,1044.24,11,0.2,202.92
2835,CA-2015-687532,04/14/2014,04/18/2014,Standard Class,CG-14673,Customer 2835,Home Office,United States,City 2835,Vermont,40784,East,TEC-4639-67,Office Supplies,Labels,Product 2835,207.54,14,0.0,19.89
2836,CA-2017-858950,06/30/2014,07/04/2014,First Class,CG-75968,Customer 2836,Corporate,United States,City 2836,Nevada,91541,West,TEC-5560-83,Office Supplies,Paper,Product 2836,251.92,10,0.0,11.61
2837,CA-2015-248173,11/05/2015,11/09/2015,Standard Class,CG-50550,Customer 2837,Home Office,United States,City 2837,Alabama,13904,South,TEC-8722-32,Technology,Accessories,Product 2837,1835.82,4,0.6,68.66
2838,CA-2014-728934,11/22/2016,11/24/2016,First Class,CG-80026,Customer 2838,Home Office,United States,City 2838,Kansas,83572,Central,TEC-2022-43,Technology,Phones,Product 2838,1070.3,2,0.32,-63.33
2839,CA-2016-242696,02/11/2014,02/17/2014,Standard Class,CG-61079,Customer 2839,Corporate,United States,City 2839,Delaware,74033,East,TEC-4810-27,Technology,Accessories,Product 2839,708.29,5,0.0,61.76
2840,CA-2015-915074,11/15/2017,11/21/2017,First Class,CG-34366,Customer 2840,Consumer,United States,City 2840,North Carolina,84279,South,TEC-8251-42,Furniture,Chairs,Product 2840,1495.1,4,0.0,81.12
2841,CA-2014-335654,01/13/2016,01/15/2016,Standard Class,CG-36121,Customer 2841,Corporate,United States,City 2841,South Carolina,86161,South,TEC-7967-64,Technology,Phones,Product 2841,1027.5,13,0.7,31.85
2842,CA-2014-636908,01/12/2014,01/20/2014,Standard Class,CG-21235,Customer 2842,Home Office,United States,City 2842,Minnesota,37814,Central,TEC-3205-94,Office Supplies,Binders,Product 2842,200.58,5,0.6,9.75
2843,CA-2017-327868,01/10/2014,01/16/2014,Standard Class,CG-66705,Customer 2843,Home Office,United States,City 2843,Rhode Island,86061,East,TEC-9332-53,Furniture,Furnishings,Product 2843,416.74,7,0.0,48.63
2844,CA-2017-713733,05/12/2014,05/20/2014,Second Class,CG-68041,Customer 2844,Corporate,United States,City 2844,Alabama,63212,South,TEC-2006-33,Technology,Machines,Product 2844,2350.62,10,0.0,788.19
2845,CA-2016-262611,10/12/2014,10/16/2014,Standard Class,CG-48896,Customer 2845,Home Office,United States,City 2845,Indiana,89574,Central,TEC-2697-63,Technology,Machines,Product 2845,758.83,8,0.32,96.69
2846,CA-2015-777074,11/17/2014,11/23/2014,Second Class,CG-24118,Customer 2846,Corporate,United States,City 2846,New Mexico,87378,West,TEC-8857-34,Office Supplies,Supplies,Product 2846,140.34,3,0.0,50.32
2847,CA-2015-864140,11/19/2016,11/21/2016,Standard Class,CG-83337,Customer 2847,Consumer,United States,City 2847,Nevada,52852,West,TEC-1241-74,Office Supplies,Supplies,Product 2847,166.7,1,0.32,11.16
2848,CA-2015-804724,02/28/2015,03/04/2015,Standard Class,CG-48634,Customer 2848,Corporate,United States,City 2848,Georgia,39514,South,TEC-2072-99,Furniture,Tables,Product 2848,1435.28,2,0.7,-196.2
2849,CA-2015-769970,06/21/2016,06/29/2016,Standard Class,CG-93068,Customer 2849,Corporate,United States,City 2849,Utah,76311,West,TEC-3725-51,Furniture,Chairs,Product 2849,953.48,12,0.0,141.82
2850,CA-2016-457555,09/14/2015,09/18/2015,Second Class,CG-82228,Customer 2850,Home Office,United States,City 2850,Louisiana,15447,South,TEC-3846-75,Technology,Accessories,Product 2850,129.88,9,0.0,47.05
2851,CA-2015-211965,09/16/2015,09/20/2015,Second Class,CG-49641,Customer 2851,Home Office,United States,City 2851,Montana,52238,West,TEC-5076-63,Office Supplies,Art,Product 2851,259.54,2,0.0,44.34
2852,CA-2014-434199,11/27/2015,11/29/2015,Standard Class,CG-45743,Customer 2852,Consumer,United States,City 2852,Maine,41590,East,TEC-4711-67,Office Supplies,Art,Product 2852,347.7,14,0.0,59.52
2853,CA-2015-943671,10/30/2017,11/01/2017,Standard Class,CG-20237,Customer 2853,Consumer,United States,City 2853,Delaware,32817,East,TEC-2769-68,Office Supplies,Art,Product 2853,133.53,1,0.0,51.01
2854,CA-2016-193399,12/20/2016,12/28/2016,Second Class,CG-82694,Customer 2854,Home Office,United States,City 2854,Texas,66366,Central,TEC-3780-88,Technology,Copiers,Product 2854,394.05,10,0.0,150.42
2855,CA-2014-737044,02/07/2015,02/09/2015,Second Class,CG-28850,Customer 2855,Corporate,United States,City 2855,Utah,93649,West,TEC-6957-54,Office Supplies,Supplies,Product 2855,468.32,7,0.32,22.85
2856,CA-2016-151236,05/23/2015,05/31/2015,Standard Class,CG-39713,Customer 2856,Corporate,United States,City 2856,South Carolina,89038,South,TEC-8635-26,Office Supplies,Labels,Product 2856,55.89,2,0.0,20.54
2857,CA-2014-746460,02/17/2016,02/23/2016,Second Class,CG-56220,Customer 2857,Home Office,United States,City 2857,Wisconsin,61422,Central,TEC-4221-62,Office Supplies,Fasteners,Product 2857,293.03,2,0.0,52.33
2858,CA-2017-609809,10/20/2017,10/26/2017,Standard Class,CG-77075,Customer 2858,Consumer,United States,City 2858,Maine,38336,East,TEC-6057-35,Office Supplies,Envelopes,Product 2858,263.81,4,0.0,34.53
2859,CA-2015-248645,01/08/2016,01/14/2016,Standard Class,CG-53791,Customer 2859,Home Office,United States,City 2859,Kansas,94824,Central,TEC-5419-39,Technology,Phones,Product 2859,1949.29,7,0.0,326.39
2860,CA-2015-767860,09/27/2016,10/03/2016,Standard Class,CG-54891,Customer 2860,Home Office,United States,City 2860,Delaware,88246,East,TEC-6453-54,Office Supplies,Binders,Product 2860,43.03,13,0.0,7.41
2861,CA-2017-838069,02/06/2015,02/12/2015,Second Class,CG-29722,Customer 2861,Home Office,United States,City 2861,Texas,78225,Central,TEC-6464-51,Office Supplies,Envelopes,Product 2861,68.59,5,0.2,20.36
2862,CA-2016-266606,11/25/2017,12/01/2017,First Class,CG-19335,Customer 2862,Home Office,United States,City 2862,New Mexico,56691,West,TEC-5135-49,Technology,Accessories,Product 2862,1559.8,4,0.0,505.97
2863,CA-2016-266602,03/11/2014,03/17/2014,Standard Class,CG-97783,Customer 2863,Consumer,United States,City 2863,Alabama,73555,South,TEC-8622-12,Furniture,Tables,Product 2863,1429.55,8,0.0,222.04
2864,CA-2016-180654,02/18/2015,02/22/2015,Same Day,CG-97438,Customer 2864,Consumer,United States,City 2864,Alabama,94511,South,TEC-1007-84,Office Supplies,Appliances,Product 2864,395.73,11,0.5,12.66
2865,CA-2014-385156,03/01/2014,03/05/2014,Standard Class,CG-25511,Customer 2865,Consumer,United States,City 2865,Illinois,18198,Central,TEC-9176-16,Technology,Machines,Product 2865,2075.08,4,0.0,588.83
2866,CA-2016-146936,11/19/2016,11/23/2016,First Class,CG-18391,Customer 2866,Consumer,United States,City 2866,Massachusetts,22278,East,TEC-5978-66,Furniture,Furnishings,Product 2866,159.42,12,0.0,-3.5
2867,CA-2014-364717,06/12/2015,06/20/2015,Standard Class,CG-90372,Customer 2867,Home Office,United States,City 2867,North Carolina,74820,South,TEC-6651-71,Technology,Phones,Product 2867,956.85,3,0.0,200.29
2868,CA-2016-865777,12/11/2017,12/17/2017,Standard Class,CG-64313,Customer 2868,Corporate,United States,City 2868,Missouri,54912,Central,TEC-2084-83,Technology,Machines,Product 2868,986.33,4,0.0,339.58
2869,CA-2016-793613,03/30/2014,04/03/2014,Standard Class,CG-44464,Customer 2869,Home Office,United States,City 2869,Iowa,86239,Central,TEC-1672-35,Furniture,Bookcases,Product 2869,161.12,1,0.0,42.69
2870,CA-2014-894935,01/22/2016,01/28/2016,Standard Class,CG-69491,Customer 2870,Home Office,United States,City 2870,Maryland,24554,East,TEC-9962-29,Furniture,Storage,Product 2870,1329.63,4,0.0,359.06
2871,CA-2014-807958,07/26/2014,08/01/2014,Second Class,CG-21135,Customer 2871,Corporate,United States,City 2871,Pennsylvania,96694,East,TEC-1446-79,Office Supplies,Labels,Product 2871,286.64,4,0.0,92.64
2872,CA-2016-571577,05/07/2014,05/11/2014,Same Day,CG-89711,Customer 2872,Corporate,United States,City 2872,Maine,51480,East,TEC-4928-55,Technology,Accessories,Product 2872,1715.81,1,0.4,-102.85
2873,CA-2017-270436,05/18/2016,05/22/2016,Standard Class,CG-50129,Customer 2873,Corporate,United States,City 2873,Washington,12184,West,TEC-3569-39,Technology,Accessories,Product 2873,1961.68,12,0.0,331.68
2874,CA-2014-786708,10/27/2016,11/02/2016,Second Class,CG-35067,Customer 2874,Corporate,United States,City 2874,New York,91540,East,TEC-6983-71,Furniture,Bookcases,Product 2874,945.87,5,0.0,223.65
2875,CA-2017-337481,10/13/2014,10/19/2014,Standard Class,CG-38859,Customer 2875,Corporate,United States,City 2875,Mississippi,37928,South,TEC-9514-33,Furniture,Furnishings,Product 2875,1427.63,13,0.7,8.88
2876,CA-2016-674453,07/01/2016,07/05/2016,Second Class,CG-55231,Customer 2876,Consumer,United States,City 2876,Michigan,53412,Central,TEC-3988-13,Office Supplies,Labels,Product 2876,290.36,7,0.2,51.44
2877,CA-2014-484237,06/02/2014,06/04/2014,Second Class,CG-23742,Customer 2877,Corporate,United States,City 2877,Colorado,82007,West,TEC-8638-11,Technology,Machines,Product 2877,1398.89,5,0.0,127.07
2878,CA-2015-702061,01/24/2015,01/30/2015,Standard Class,CG-19756,Customer 2878,Corporate,United States,City 2878,Pennsylvania,13415,East,TEC-4421-32,Technology,Copiers,Product 2878,1550.12,3,0.0,210.17
2879,CA-2016-957260,01/15/2014,01/21/2014,Standard Class,CG-68726,Customer 2879,Consumer,United States,City 2879,California,52826,West,TEC-6852-24,Furniture,Storage,Product 2879,129.33,3,0.6,7.78
2880,CA-2015-266053,11/17/2014,11/23/2014,Second Class,CG-55737,Customer 2880,Corporate,United States,City 2880,Florida,23563,South,TEC-8650-59,Technology,Phones,Product 2880,1094.55,11,0.32,-36.2
2881,CA-2016-689003,05/31/2016,06/06/2016,Standard Class,CG-33210,Customer 2881,Corporate,United States,City 2881,Pennsylvania,93754,East,TEC-7021-60,Furniture,Storage,Product 2881,175.02,4,0.0,43.51
2882,CA-2014-887172,12/21/2015,12/25/2015,Standard Class,CG-49131,Customer 2882,Home Office,United States,City 2882,Idaho,75334,West,TEC-6971-36,Furniture,Furnishings,Product 2882,909.45,10,0.6,-3.15
2883,CA-2017-558194,06/20/2016,06/26/2016,Same Day,CG-64747,Customer 2883,Corporate,United States,City 2883,Vermont,86488,East,TEC-6867-94,Technology,Accessories,Product 2883,2341.22,13,0.2,515.11
2884,CA-2017-393654,10/27/2015,11/02/2015,Standard Class,CG-54185,Customer 2884,Home Office,United States,City 2884,Florida,18733,South,TEC-2629-57,Office Supplies,Art,Product 2884,185.85,14,0.0,44.35
2885,CA-2017-747317,04/16/2017,04/22/2017,Standard Class,CG-56807,Customer 2885,Corporate,United States,City 2885,Kansas,16080,Central,TEC-9936-16,Furniture,Tables,Product 2885,34.08,14,0.0,22.68
2886,CA-2014-537811,09/08/2015,09/14/2015,Standard Class,CG-28640,Customer 2886,Consumer,United States,City 2886,Florida,70908,South,TEC-6410-10,Technology,Copiers,Product 2886,1966.41,14,0.0,325.99
2887,CA-2016-378349,07/15/2017,07/21/2017,Standard Class,CG-60102,Customer 2887,Corporate,United States,City 2887,Idaho,27619,West,TEC-9070-58,Furniture,Chairs,Product 2887,301.13,13,0.4,4.55
2888,CA-2016-389195,05/16/2015,05/20/2015,Standard Class,CG-58457,Customer 2888,Corporate,United States,City 2888,Oregon,83441,West,TEC-4938-79,Technology,Copiers,Product 2888,1204.66,2,0.0,102.4
2889,CA-2016-333665,10/06/2015,10/10/2015,Second Class,CG-55636,Customer 2889,Home Office,United States,City 2889,Connecticut,94559,East,TEC-6566-28,Technology,Machines,Product 2889,2098.16,11,0.2,575.79
2890,CA-2017-361544,10/03/2014,10/09/2014,Standard Class,CG-18292,Customer 2890,Consumer,United States,City 2890,South Carolina,26057,South,TEC-2303-46,Furniture,Chairs,Product 2890,94.92,9,0.0,33.91
2891,CA-2016-734561,05/30/2017,06/05/2017,Second Class,CG-61053,Customer 2891,Home Office,United States,City 2891,Delaware,93246,East,TEC-2671-89,Furniture,Furnishings,Product 2891,171.56,14,0.0,34.31
2892,CA-2016-276192,09/04/2017,09/10/2017,Standard Class,CG-21666,Customer 2892,Home Office,United States,City 2892,Texas,12160,Central,TEC-5910-30,Furniture,Tables,Product 2892,1171.52,4,0.0,286.53
2893,CA-2017-282523,02/06/2014,02/12/2014,Second Class,CG-52523,Customer 2893,Home Office,United States,City 2893,Illinois,53117,Central,TEC-1570-57,Technology,Accessories,Product 2893,2375.61,6,0.0,143.07
2894,CA-2017-968639,10/01/2015,10/05/2015,Standard Class,CG-85924,Customer 2894,Consumer,United States,City 2894,Idaho,59686,West,TEC-1485-97,Furniture,Furnishings,Product 2894,1257.32,13,0.0,77.15
2895,CA-2015-498330,04/05/2016,04/07/2016,Second Class,CG-88767,Customer 2895,Consumer,United States,City 2895,Mississippi,51048,South,TEC-6898-85,Office Supplies,Art,Product 2895,409.06,3,0.4,1.71
2896,CA-2014-960487,01/19/2016,01/25/2016,Standard Class,CG-59098,Customer 2896,Home Office,United States,City 2896,Vermont,60943,East,TEC-5125-86,Office Supplies,Labels,Product 2896,311.59,3,0.5,5.69
2897,CA-2015-128442,03/02/2014,03/08/2014,Standard Class,CG-91777,Customer 2897,Corporate,United States,City 2897,Montana,43925,West,TEC-6987-85,Technology,Accessories,Product 2897,97.62,3,0.32,-14.17
2898,CA-2015-314452,12/23/2017,12/29/2017,Standard Class,CG-72476,Customer 2898,Home Office,United States,City 2898,Colorado,56993,West,TEC-9387-98,Office Supplies,Appliances,Product 2898,134.37,4,0.2,50.52
2899,CA-2014-225814,07/07/2015,07/13/2015,Standard Class,CG-40209,Customer 2899,Home Office,United States,City 2899,Nevada,40625,West,TEC-8753-88,Technology,Copiers,Product 2899,2183.23,2,0.2,178.51
2900,CA-2014-251573,11/01/2015,11/09/2015,Standard Class,CG-74182,Customer 2900,Corporate,United States,City 2900,New Jersey,75959,East,TEC-8948-87,Furniture,Bookcases,Product 2900,434.96,11,0.6,-82.41
2901,CA-2015-289844,05/04/2016,05/08/2016,Second Class,CG-17101,Customer 2901,Home Office,United States,City 2901,Mississippi,50009,South,TEC-5619-76,Technology,Phones,Product 2901,520.36,3,0.0,34.2
2902,CA-2017-216821,08/27/2015,09/02/2015,Standard Class,CG-14507,Customer 2902,Corporate,United States,City 2902,Connecticut,48131,East,TEC-3313-95,Furniture,Furnishings,Product 2902,1318.83,9,0.0,417.84
2903,CA-2015-993228,12/01/2015,12/09/2015,Standard Class,CG-92158,Customer 2903,Home Office,United States,City 2903,California,22541,West,TEC-4908-73,Technology,Accessories,Product 2903,376.12,13,0.0,8.71
2904,CA-2014-622206,10/07/2016,10/13/2016,First Class,CG-39259,Customer 2904,Consumer,United States,City 2904,Maryland,39225,East,TEC-5029-54,Furniture,Chairs,Product 2904,1116.12,8,0.2,179.28
2905,CA-2017-679899,12/04/2016,12/08/2016,Standard Class,CG-58236,Customer 2905,Consumer,United States,City 2905,Louisiana,47717,South,TEC-7619-32,Furniture,Chairs,Product 2905,1321.51,14,0.0,452.63
2906,CA-2017-553726,06/18/2014,06/20/2014,Standard Class,CG-47287,Customer 2906,Corporate,United States,City 2906,Florida,93456,South,TEC-6535-95,Technology,Phones,Product 2906,1309.68,2,0.4,-40.55
2907,CA-2017-668085,03/15/2015,03/19/2015,Standard Class,CG-86017,Customer 2907,Home Office,United States,City 2907,Pennsylvania,52759,East,TEC-1443-85,Technology,Accessories,Product 2907,1600.82,2,0.0,227.08
2908,CA-2016-588840,10/01/2014,10/09/2014,Standard Class,CG-29231,Customer 2908,Corporate,United States,City 2908,Montana,96339,West,TEC-1902-46,Office Supplies,Paper,Product 2908,456.17,10,0.0,89.7
2909,CA-2017-441376,10/01/2016,10/05/2016,First Class,CG-23224,Customer 2909,Corporate,United States,City 2909,Ohio,47160,Central,TEC-5932-43,Technology,Phones,Product 2909,1059.22,10,0.0,44.08
2910,CA-2017-412466,09/19/2015,09/25/2015,Second Class,CG-59664,Customer 2910,Corporate,United States,City 2910,Minnesota,51682,Central,TEC-1281-81,Office Supplies,Art,Product 2910,84.23,3,0.32,6.79
2911,CA-2017-837049,06/06/2017,06/10/2017,First Class,CG-89870,Customer 2911,Corporate,United States,City 2911,Oregon,90931,West,TEC-9179-53,Furniture,Bookcases,Product 2911,461.81,2,0.0,94.61
2912,CA-2015-369888,06/20/2015,06/26/2015,Second Class,CG-25150,Customer 2912,Consumer,United States,City 2912,Vermont,31518,East,TEC-6199-10,Office Supplies,Supplies,Product 2912,498.26,12,0.0,92.47
2913,CA-2016-172183,02/23/2015,03/03/2015,Standard Class,CG-88538,Customer 2913,Corporate,United States,City 2913,Maryland,73310,East,TEC-6661-37,Furniture,Chairs,Product 2913,295.23,14,0.5,18.39
2914,CA-2017-319925,09/06/2016,09/08/2016,Standard Class,CG-39637,Customer 2914,Consumer,United States,City 2914,Utah,58867,West,TEC-3609-22,Furniture,Chairs,Product 2914,1389.27,9,0.32,122.75
2915,CA-2014-653069,01/04/2014,01/10/2014,First Class,CG-89117,Customer 2915,Home Office,United States,City 2915,Vermont,46851,East,TEC-7054-22,Office Supplies,Envelopes,Product 2915,446.81,13,0.0,67.03
2916,CA-2015-399167,05/07/2014,05/13/2014,Standard Class,CG-27682,Customer 2916,Home Office,United States,City 2916,Iowa,94218,Central,TEC-1033-62,Technology,Phones,Product 2916,294.29,10,0.2,15.53
2917,CA-2014-383523,06/09/2015,06/13/2015,Standard Class,CG-16617,Customer 2917,Consumer,United States,City 2917,Wisconsin,84070,Central,TEC-4534-33,Furniture,Tables,Product 2917,858.84,8,0.32,128.85
2918,CA-2015-407641,08/22/2015,08/26/2015,Standard Class,CG-94927,Customer 2918,Home Office,United States,City 2918,New York,39808,East,TEC-1062-94,Furniture,Furnishings,Product 2918,1118.48,13,0.0,81.08
